Student_ID,Faculty_ID,Term_ID,Status,StartDate,EndDate
260506444,XX,2,Refused,,
260506444,XX,3,Refused,,
260506747,AG,1,Accepted,2016-08-28,2016-12-31
260506747,AG,2,Accepted,2017-01-01,2017-04-29
260506747,AG,3,Accepted,2017-04-30,2017-09-02
260507819,XX,1,Refused,,
260507819,XX,2,Refused,,
260507819,XX,3,Refused,,
260508128,EN,1,Accepted,2016-08-28,2016-12-31
260508128,EN,2,Accepted,2017-01-01,2017-04-29
260508582,AR,1,Accepted,2016-08-15,2016-12-31
260508895,NU,1,Accepted,2016-08-28,2016-12-31
260508895,NU,2,Accepted,2017-01-01,2017-04-29
260508923,SC,1,Accepted,2016-08-28,2016-12-31
260508923,SC,2,Accepted,2017-01-01,2017-04-29
260508974,EN,1,Accepted,2016-08-28,2016-12-31
260508974,EN,2,Accepted,2017-01-01,2017-04-29
260508974,EN,3,Accepted,2017-04-30,2017-09-02
260509141,AR,1,Accepted,2016-08-28,2016-12-31
260509361,AR,1,Accepted,2016-10-02,2016-12-31
260509361,AR,2,Accepted,2017-01-01,2017-04-29
260509432,GR,1,Accepted,2016-08-28,2016-12-31
260509432,GR,2,Accepted,2017-01-01,2017-04-29
260509457,AR,1,Accepted,2016-08-28,2016-12-31
260509457,AR,2,Accepted,2017-01-01,2017-04-29
260509479,SC,1,Accepted,2016-08-28,2016-12-31
260509479,SC,2,Accepted,2017-01-01,2017-04-29
260509479,SC,3,Accepted,2017-04-30,2017-09-02
260509502,AR,1,Accepted,2016-08-28,2016-12-31
260509502,AR,2,Accepted,2017-01-01,2017-04-29
260509647,AR,1,Accepted,2016-08-28,2016-12-31
260509647,AR,2,Accepted,2017-01-01,2017-04-29
260509830,XX,1,Refused,,
260509830,XX,2,Refused,,
260509830,XX,3,Refused,,
260509948,AG,1,Accepted,2016-08-28,2016-12-31
260509948,AG,2,Accepted,2017-01-01,2017-04-29
260510184,EN,1,Accepted,2016-08-28,2016-12-31
260510184,EN,2,Accepted,2017-01-01,2017-04-29
260510232,SC,1,Accepted,2016-08-15,2016-12-31
260510232,SC,2,Accepted,2017-01-01,2017-04-29
260510240,GR,1,Accepted,2016-08-15,2016-12-31
260510578,EN,2,Accepted,2017-01-01,2017-04-29
260510675,GR,2,Accepted,2017-01-01,2017-04-29
260510675,GR,3,Accepted,2017-04-30,2017-09-02
260511143,GR,1,Accepted,2016-08-28,2016-12-31
260511143,GR,2,Accepted,2017-01-01,2017-04-29
260511143,GR,3,Accepted,2017-04-30,2017-09-02
260511288,AG,1,Accepted,2016-08-15,2016-12-31
260511288,AG,2,Accepted,2017-01-01,2017-04-29
260511321,SC,1,Accepted,2016-08-28,2016-12-31
260511453,AR,1,Accepted,2016-08-28,2016-12-31
260511696,SC,1,Accepted,2016-08-28,2016-12-31
260511696,SC,2,Accepted,2017-01-01,2017-04-29
260511696,SC,3,Accepted,2017-04-30,2017-09-02
260512042,AR,1,Accepted,2016-08-28,2016-12-31
260512578,AR,1,Accepted,2016-08-28,2016-12-31
260512593,EN,1,Accepted,2016-08-15,2016-12-31
260513019,GR,1,Accepted,2016-08-28,2016-12-31
260513019,GR,2,Accepted,2017-01-01,2017-04-29
260513034,XX,1,Refused,,
260513034,XX,2,Refused,,
260513034,XX,3,Refused,,
260513259,SC,1,Accepted,2016-08-15,2016-12-31
260513259,SC,2,Accepted,2017-01-01,2017-04-29
260514511,SC,1,Accepted,2016-08-28,2016-12-31
260514511,SC,2,Accepted,2017-01-01,2017-04-29
260514511,SC,3,Accepted,2017-04-30,2017-09-02
260514667,XX,1,Refused,,
260514667,XX,2,Refused,,
260514667,XX,3,Refused,,
260514918,EN,1,Accepted,2016-08-15,2016-12-31
260514918,EN,2,Accepted,2017-01-01,2017-04-29
260514931,MG,1,Accepted,2016-08-28,2016-12-31
260514931,MG,2,Accepted,2017-01-01,2017-04-29
260514952,MG,1,Accepted,2016-08-28,2016-12-31
260515287,MG,1,Accepted,2016-08-28,2016-12-31
260515287,MG,2,Accepted,2017-01-01,2017-04-29
260515304,EN,1,Accepted,2016-08-28,2016-12-31
260515304,EN,2,Accepted,2017-01-01,2017-04-29
260515304,EN,3,Accepted,2017-04-30,2017-09-02
260515329,XX,1,Refused,,
260515329,XX,2,Refused,,
260515329,XX,3,Refused,,
260515654,AR,1,Accepted,2016-11-06,2016-12-31
260515654,AR,2,Accepted,2017-01-01,2017-04-29
260516248,AR,1,Accepted,2016-08-28,2016-12-31
260516248,AR,2,Accepted,2017-01-01,2017-04-29
260516248,AR,3,Accepted,2017-04-30,2017-09-02
260516299,SC,1,Accepted,2016-08-28,2016-12-31
260516333,EN,1,Accepted,2016-08-28,2016-12-31
260516435,NU,1,Accepted,2016-08-28,2016-12-31
260516435,NU,2,Accepted,2017-01-01,2017-04-29
260516435,NU,3,Accepted,2017-04-30,2017-09-02
260516684,AR,1,Accepted,2016-08-28,2016-12-31
260517041,AR,1,Accepted,2016-08-28,2016-12-31
260517041,AR,2,Accepted,2017-01-01,2017-04-29
260517251,AG,1,Accepted,2016-08-28,2016-12-31
260517251,AG,2,Accepted,2017-01-01,2017-04-29
260517559,AR,1,Accepted,2016-08-28,2016-12-31
260517559,AR,2,Accepted,2017-01-01,2017-04-29
260517559,AR,3,Accepted,2017-04-30,2017-09-02
260517676,EN,2,Accepted,2017-01-01,2017-04-29
260517720,GR,2,Accepted,2017-01-01,2017-04-29
260517720,GR,3,Accepted,2017-04-30,2017-09-02
260517804,GR,1,Accepted,2016-08-28,2016-12-31
260517804,GR,2,Accepted,2017-01-01,2017-04-29
260517804,GR,3,Accepted,2017-04-30,2017-09-02
260517932,XX,1,Refused,,
260517932,XX,2,Refused,,
260517932,XX,3,Refused,,
260518049,AR,1,Accepted,2016-08-28,2016-12-31
260518049,AR,2,Accepted,2017-01-01,2017-04-29
260518049,AR,3,Accepted,2017-04-30,2017-09-02
260518072,AS,1,Accepted,2016-08-28,2016-12-31
260518294,AG,1,Accepted,2016-08-15,2016-12-31
260518294,AG,2,Accepted,2017-01-01,2017-04-29
260518498,EN,1,Accepted,2016-08-28,2016-12-31
260518498,EN,2,Accepted,2017-01-01,2017-04-29
260518810,AR,1,Accepted,2016-08-28,2016-12-31
260518841,AR,1,Accepted,2016-08-28,2016-12-31
260518841,AR,2,Accepted,2017-01-01,2017-04-29
260518841,AR,3,Accepted,2017-04-30,2017-09-02
260518999,GR,1,Accepted,2016-08-28,2016-12-31
260518999,GR,2,Accepted,2017-01-01,2017-04-29
260518999,GR,3,Accepted,2017-04-30,2017-09-02
260519132,SC,1,Accepted,2016-08-28,2016-12-31
260519132,SC,2,Accepted,2017-01-01,2017-04-29
260519132,SC,3,Accepted,2017-04-30,2017-09-02
260519318,XX,1,Refused,,
260519318,XX,2,Refused,,
260519318,XX,3,Refused,,
260519483,SC,1,Accepted,2016-08-28,2016-12-31
260519490,MU,1,Accepted,2016-08-15,2016-12-31
260519490,MU,2,Accepted,2017-01-01,2017-04-29
260519490,MU,3,Accepted,2017-04-30,2017-09-02
260519667,GR,2,Accepted,2017-01-01,2017-04-29
260519772,AR,1,Accepted,2016-08-28,2016-12-31
260519834,NU,1,Accepted,2016-10-02,2016-12-31
260519834,NU,2,Accepted,2017-01-01,2017-04-29
260519834,NU,3,Accepted,2017-04-30,2017-09-02
260520417,XX,1,Refused,,
260520417,XX,2,Refused,,
260520417,XX,3,Refused,,
260520535,GR,1,Accepted,2016-08-28,2016-12-31
260520535,GR,2,Accepted,2017-01-01,2017-04-29
260520535,GR,3,Accepted,2017-04-30,2017-09-02
260520687,GR,1,Accepted,2016-08-28,2016-12-31
260520687,GR,2,Accepted,2017-01-01,2017-04-29
260520687,GR,3,Accepted,2017-04-30,2017-09-02
260520951,EN,1,Accepted,2016-08-28,2016-12-31
260520951,EN,2,Accepted,2017-01-01,2017-04-29
260521089,GR,1,Accepted,2016-08-28,2016-12-31
260521089,GR,2,Accepted,2017-01-01,2017-04-29
260521089,GR,3,Accepted,2017-04-30,2017-09-02
260521310,XX,1,Refused,,
260521310,XX,2,Refused,,
260521310,XX,3,Refused,,
260521328,EN,1,Accepted,2016-08-28,2016-12-31
260521328,EN,2,Accepted,2017-01-01,2017-04-29
260521352,EN,2,Accepted,2017-01-01,2017-04-29
260521808,AR,1,Accepted,2016-08-28,2016-12-31
260521911,XX,1,Refused,,
260521911,XX,2,Refused,,
260521911,XX,3,Refused,,
260521920,SC,1,Accepted,2016-08-28,2016-12-31
260522094,AR,1,Accepted,2016-08-28,2016-12-31
260522094,AR,2,Accepted,2017-01-01,2017-04-29
260522406,EN,1,Accepted,2016-08-28,2016-12-31
260522406,EN,2,Accepted,2017-01-01,2017-04-29
260522406,EN,3,Accepted,2017-04-30,2017-09-02
260522447,AS,1,Accepted,2016-08-15,2016-12-31
260522447,AS,2,Accepted,2017-01-01,2017-04-29
260522485,XX,1,Refused,,
260522485,XX,2,Refused,,
260522485,XX,3,Refused,,
260523353,XX,1,Refused,,
260523353,XX,2,Refused,,
260523353,XX,3,Refused,,
260523443,AG,1,Accepted,2016-08-28,2016-12-31
260523443,AG,2,Accepted,2017-01-01,2017-04-29
260523472,SC,1,Accepted,2016-08-28,2016-12-31
260523472,SC,2,Accepted,2017-01-01,2017-04-29
260523672,GR,1,Accepted,2016-08-28,2016-12-31
260523672,GR,2,Accepted,2017-01-01,2017-04-29
260523672,GR,3,Accepted,2017-04-30,2017-09-02
260523919,AR,1,Accepted,2016-08-15,2016-12-31
260523919,AR,2,Accepted,2017-01-01,2017-04-29
260524076,GR,2,Accepted,2017-01-01,2017-04-29
260524076,GR,3,Accepted,2017-04-30,2017-09-02
260524459,EN,1,Accepted,2016-08-28,2016-12-31
260524459,EN,2,Accepted,2017-01-01,2017-04-29
260524459,EN,3,Accepted,2017-04-30,2017-09-02
260524858,SC,2,Accepted,2017-01-01,2017-04-29
260524913,AR,1,Accepted,2016-08-15,2016-12-31
260524913,AR,2,Accepted,2017-01-01,2017-04-29
260524918,AG,1,Accepted,2016-08-28,2016-12-31
260525080,XX,1,Refused,,
260525080,XX,2,Refused,,
260525080,XX,3,Refused,,
260526351,AR,1,Accepted,2016-08-28,2016-12-31
260526771,EN,1,Accepted,2016-08-15,2016-12-31
260526771,EN,2,Accepted,2017-01-01,2017-04-29
260526771,EN,3,Accepted,2017-04-30,2017-09-02
260527474,SC,1,Accepted,2016-08-28,2016-12-31
260527474,SC,2,Accepted,2017-01-01,2017-04-29
260527664,GR,1,Accepted,2016-08-28,2016-12-31
260527664,GR,2,Accepted,2017-01-01,2017-04-29
260527664,GR,3,Accepted,2017-04-30,2017-09-02
260527699,AS,1,Accepted,2016-08-15,2016-12-31
260527699,AS,2,Accepted,2017-01-01,2017-04-29
260527699,AS,3,Accepted,2017-04-30,2017-09-02
260527801,AR,1,Accepted,2016-08-28,2016-12-31
260527924,SC,1,Accepted,2016-08-28,2016-12-31
260528313,GR,1,Accepted,2016-08-28,2016-12-31
260528328,NU,2,Accepted,2017-01-01,2017-04-29
260528328,NU,3,Accepted,2017-04-30,2017-09-02
260528404,GR,1,Accepted,2016-08-28,2016-12-31
260528404,GR,2,Accepted,2017-01-01,2017-04-29
260528404,GR,3,Accepted,2017-04-30,2017-09-02
260528637,GR,1,Accepted,2016-08-28,2016-12-31
260528637,GR,2,Accepted,2017-01-01,2017-04-29
260528637,GR,3,Accepted,2017-04-30,2017-09-02
260528833,XX,1,Refused,,
260528833,XX,2,Refused,,
260528833,XX,3,Refused,,
260529009,SC,2,Accepted,2017-01-01,2017-04-29
260529010,EN,1,Accepted,2016-08-28,2016-12-31
260529010,EN,2,Accepted,2017-01-01,2017-04-29
260529336,XX,1,Refused,,
260529336,XX,2,Refused,,
260529336,XX,3,Refused,,
260529707,AR,1,Accepted,2016-08-28,2016-12-31
260529707,AR,2,Accepted,2017-01-01,2017-04-29
260530042,NU,1,Accepted,2016-08-28,2016-12-31
260530042,NU,2,Accepted,2017-01-01,2017-04-29
260530042,NU,3,Accepted,2017-04-30,2017-09-02
260530085,GR,1,Accepted,2016-08-28,2016-12-31
260530085,GR,2,Accepted,2017-01-01,2017-04-29
260530085,GR,3,Accepted,2017-04-30,2017-09-02
260530173,SC,1,Accepted,2016-08-28,2016-12-31
260530173,SC,2,Accepted,2017-01-01,2017-04-29
260530285,SC,1,Accepted,2016-08-15,2016-12-31
260530285,SC,2,Accepted,2017-01-01,2014-04-29
260530285,SC,3,Accepted,2017-04-30,2017-09-02
260530454,AR,1,Accepted,2016-08-28,2016-12-31
260530454,AR,2,Accepted,2017-01-01,2017-04-29
260530765,AG,1,Accepted,2016-08-28,2016-12-31
260530765,AG,2,Accepted,2017-01-01,2017-04-29
260530765,AG,3,Accepted,2017-04-30,2017-09-02
260531295,AR,1,Accepted,2016-08-28,2016-12-31
260531295,AR,2,Accepted,2017-01-01,2017-04-29
260531295,AR,3,Accepted,2017-04-30,2017-09-02
260531393,LW,1,Accepted,2016-08-28,2016-12-31
260531393,LW,2,Accepted,2017-01-01,2017-04-29
260531393,LW,3,Accepted,2017-04-30,2017-09-02
260531587,XX,1,Refused,,
260531587,XX,2,Refused,,
260531587,XX,3,Refused,,
260531967,GR,1,Accepted,2016-08-28,2016-12-31
260532099,AG,1,Accepted,2016-08-28,2016-12-31
260532099,AG,2,Accepted,2017-01-01,2017-04-29
260532099,AG,3,Accepted,2017-04-30,2017-09-02
260532370,AR,1,Accepted,2016-08-15,2016-12-31
260532370,AR,2,Accepted,2017-01-01,2017-04-29
260533078,AG,1,Accepted,2016-08-28,2016-12-31
260533078,AG,2,Accepted,2017-01-01,2017-04-29
260533078,AG,3,Accepted,2017-04-30,2017-09-02
260533504,XX,1,Refused,,
260533504,XX,2,Refused,,
260533504,XX,3,Refused,,
260533668,GR,1,Accepted,2016-08-28,2016-12-31
260533668,GR,2,Accepted,2017-01-01,2017-04-29
260533668,GR,3,Accepted,2017-04-30,2017-09-02
260533964,SC,1,Accepted,2016-10-02,2016-12-31
260533964,SC,2,Accepted,2017-01-01,2017-04-29
260534434,GR,1,Accepted,2016-08-15,2016-12-31
260534434,GR,2,Accepted,2017-01-01,2017-04-29
260534434,GR,3,Accepted,2017-04-30,2017-09-02
260534470,EN,1,Accepted,2016-08-15,2016-12-31
260534470,EN,2,Accepted,2017-01-01,2017-04-29
260534470,EN,3,Accepted,2017-04-30,2017-09-02
260535062,AG,1,Accepted,2016-08-28,2016-12-31
260535062,AG,2,Accepted,2017-01-01,2017-04-29
260535252,GR,1,Accepted,2016-08-28,2016-12-31
260535252,GR,2,Accepted,2017-01-01,2017-04-29
260535317,EN,1,Accepted,2016-08-28,2016-12-31
260535317,EN,2,Accepted,2017-01-01,2017-04-29
260535317,EN,3,Accepted,2017-04-30,2017-09-02
260535516,LW,2,Accepted,2017-01-01,2017-04-29
260535516,LW,3,Accepted,2017-04-30,2017-09-02
260535575,GR,1,Accepted,2016-08-28,2016-12-31
260535575,GR,2,Accepted,2017-01-01,2017-04-29
260535575,GR,3,Accepted,2017-04-30,2017-09-02
260535688,LW,1,Accepted,2016-08-28,2016-12-31
260535688,LW,2,Accepted,2017-01-01,2017-04-29
260535688,LW,3,Accepted,2017-04-30,2017-09-02
260535694,GR,1,Accepted,2016-08-28,2016-12-31
260535694,GR,2,Accepted,2017-01-01,2017-04-29
260535694,GR,3,Accepted,2017-04-30,2017-09-02
260536253,AR,1,Accepted,2016-08-28,2016-12-31
260536253,AR,2,Accepted,2017-01-01,2017-04-29
260536253,AR,3,Accepted,2017-04-30,2017-09-02
260537545,GR,2,Accepted,2017-01-01,2017-04-29
260537545,GR,3,Accepted,2017-04-30,2017-09-02
260539000,GR,1,Accepted,2016-08-15,2016-12-31
260539000,GR,2,Accepted,2017-01-01,2017-04-29
260539225,AG,1,Accepted,2016-08-28,2016-12-31
260539225,AG,2,Accepted,2017-01-01,2017-04-29
260539225,AG,3,Accepted,2017-04-30,2017-09-02
260540398,NU,2,Accepted,2017-01-01,2017-04-29
260540398,NU,3,Accepted,2017-04-30,2017-09-02
260543282,GR,1,Accepted,2016-08-15,2016-12-31
260543282,GR,2,Accepted,2017-01-01,2017-04-29
260543341,GR,1,Accepted,2016-08-28,2016-12-31
260543643,GR,1,Accepted,2016-08-28,2016-12-31
260543643,GR,2,Accepted,2017-01-01,2017-04-29
260543643,GR,3,Accepted,2017-04-30,2017-09-02
260543783,SC,1,Accepted,2016-08-15,2016-12-31
260543783,SC,2,Accepted,2017-01-01,2017-04-29
260543783,SC,3,Accepted,2017-04-30,2017-09-02
260547762,AG,1,Accepted,2016-08-28,2016-12-31
260547762,AG,2,Accepted,2017-01-01,2017-04-29
260547762,AG,3,Accepted,2017-04-30,2017-09-02
260548985,AR,1,Accepted,2016-08-28,2016-12-31
260548985,AR,2,Accepted,2017-01-01,2017-04-29
260548985,AR,3,Accepted,2017-04-30,2017-09-02
260549051,GR,1,Accepted,2016-08-28,2016-12-31
260549286,SC,1,Accepted,2016-08-28,2016-12-31
260549286,SC,2,Accepted,2017-01-01,2017-04-29
260549713,EN,1,Accepted,2016-08-28,2016-12-31
260549713,EN,2,Accepted,2017-01-01,2017-04-29
260549788,AR,1,Accepted,2016-08-28,2016-12-31
260549788,AR,2,Accepted,2017-01-01,2017-04-29
260549788,AR,3,Accepted,2017-04-30,2017-09-02
260550164,AR,1,Accepted,2016-08-28,2016-12-31
260550164,AR,2,Accepted,2017-01-01,2017-04-29
260550481,LW,1,Accepted,2016-08-28,2016-12-31
260550481,LW,2,Accepted,2017-01-01,2017-04-29
260550481,XX,3,Accepted,2017-04-30,2017-09-02
260550539,SC,1,Accepted,2016-08-28,2016-12-31
260550539,SC,2,Accepted,2017-01-01,2017-04-29
260550715,NU,1,Accepted,2016-08-28,2016-12-31
260550715,NU,2,Accepted,2017-01-01,2017-04-29
260550715,NU,3,Accepted,2017-04-30,2017-09-02
260550797,SC,1,Accepted,2016-08-28,2016-12-31
260550797,SC,2,Accepted,2017-01-01,2017-04-29
260550894,MG,2,Accepted,2017-01-01,2017-04-29
260550985,XX,1,Refused,,
260550985,XX,2,Refused,,
260550985,XX,3,Refused,,
260550995,ED,1,Accepted,2016-08-28,2016-12-31
260551099,SC,1,Accepted,2016-08-28,2016-12-31
260551099,SC,2,Accepted,2017-01-01,2017-04-29
260551125,XX,1,Refused,,
260551125,XX,2,Refused,,
260551125,XX,3,Refused,,
260551230,XX,1,Refused,,
260551230,XX,2,Refused,,
260551230,XX,3,Refused,,
260551365,AS,1,Accepted,2016-08-28,2016-12-31
260551365,AS,2,Accepted,2017-01-01,2017-04-29
260551439,GR,1,Accepted,2016-08-15,2016-12-31
260551439,GR,2,Accepted,2017-01-01,2017-04-29
260551439,GR,3,Accepted,2017-04-30,2017-09-02
260551927,XX,1,Refused,,
260551927,XX,2,Refused,,
260551927,XX,3,Refused,,
260552085,AR,1,Accepted,2016-08-28,2016-12-31
260552085,AR,2,Accepted,2017-01-01,2017-04-29
260552409,XX,1,Refused,,
260552409,XX,2,Refused,,
260552409,XX,3,Refused,,
260552420,GR,1,Accepted,2016-08-28,2016-12-31
260552420,GR,2,Accepted,2017-01-01,2017-04-29
260552420,XX,3,Accepted,2017-04-30,2017-09-02
260552603,XX,1,Refused,,
260552603,XX,2,Refused,,
260552603,XX,3,Refused,,
260552645,AR,1,Accepted,2016-08-28,2016-12-31
260552684,MG,1,Accepted,2016-08-28,2016-12-31
260552684,MG,2,Accepted,2017-01-01,2017-04-29
260552699,AR,1,Accepted,2016-08-28,2016-12-31
260552699,AR,2,Accepted,2017-01-01,2017-04-29
260553002,SC,1,Accepted,2016-08-28,2016-12-31
260553002,SC,2,Accepted,2017-01-01,2017-04-29
260553163,LW,1,Accepted,2016-08-28,2016-12-31
260553163,LW,2,Accepted,2017-01-01,2017-04-29
260553431,AR,1,Accepted,2016-08-28,2016-12-31
260553431,AR,2,Accepted,2017-01-01,2017-04-29
260553669,AR,1,Accepted,2016-08-28,2016-12-31
260553669,AR,2,Accepted,2017-01-01,2017-04-29
260553686,AR,1,Accepted,2016-08-28,2016-12-31
260553815,GR,1,Accepted,2016-10-02,2016-12-31
260553815,GR,2,Accepted,2017-01-01,2017-04-29
260553904,EN,2,Accepted,2017-01-01,2017-04-29
260553904,EN,3,Accepted,2017-04-30,2017-09-02
260554037,XX,1,Refused,,
260554037,XX,2,Refused,,
260554037,XX,3,Refused,,
260554071,EN,1,Accepted,2016-08-28,2016-12-31
260554071,EN,2,Accepted,2017-01-01,2017-04-29
260554091,AG,1,Accepted,2016-08-28,2016-12-31
260554140,EN,1,Accepted,2016-08-15,2016-12-31
260554140,EN,2,Accepted,2017-01-01,2017-04-29
260554140,EN,3,Accepted,2017-04-30,2017-09-02
260554420,AR,1,Accepted,2016-08-28,2016-12-31
260554420,AR,2,Accepted,2017-01-01,2017-04-29
260554420,XX,3,Accepted,2017-04-30,2017-09-02
260554458,EN,1,Accepted,2016-08-28,2016-12-31
260554458,EN,2,Accepted,2017-01-01,2017-04-29
260554652,GR,1,Accepted,2016-08-28,2016-12-31
260554652,GR,2,Accepted,2017-01-01,2017-04-29
260554652,GR,3,Accepted,2017-04-30,2017-09-02
260554675,AR,1,Accepted,2016-08-28,2016-12-31
260554675,AR,2,Accepted,2017-01-01,2017-04-29
260554675,XX,3,Accepted,2017-04-30,2017-09-02
260554741,SC,1,Accepted,2016-08-28,2016-12-31
260554741,SC,2,Accepted,2017-01-01,2017-04-29
260554866,AR,1,Accepted,2016-08-28,2016-12-31
260554866,AR,2,Accepted,2017-01-01,2017-04-29
260554866,AR,3,Accepted,2017-04-30,2017-09-02
260554961,SC,1,Accepted,2016-08-28,2016-12-31
260554961,SC,2,Accepted,2017-01-01,2017-04-29
260555028,XX,1,Refused,,
260555028,XX,2,Refused,,
260555028,XX,3,Refused,,
260555429,SC,2,Accepted,2017-01-01,2017-04-29
260555666,AR,1,Accepted,2016-08-28,2016-12-31
260555666,AR,2,Accepted,2017-01-01,2017-04-29
260555666,AR,3,Accepted,2017-04-30,2017-09-02
260555899,MG,1,Accepted,2016-08-28,2016-12-31
260556407,SC,1,Accepted,2016-08-15,2016-12-31
260556407,SC,2,Accepted,2017-01-01,2017-04-29
260556407,XX,3,Accepted,2017-04-30,2017-09-02
260556446,AR,1,Accepted,2016-08-28,2016-12-31
260556446,AR,2,Accepted,2017-01-01,2017-04-29
260556448,SC,1,Accepted,2016-08-28,2016-12-31
260556448,SC,2,Accepted,2017-01-01,2017-04-29
260556585,AR,1,Accepted,2016-08-28,2016-12-31
260556585,AR,2,Accepted,2017-01-01,2017-04-29
260556628,MG,2,Accepted,2017-01-01,2017-04-29
260556639,AR,1,Accepted,2016-08-28,2016-12-31
260556639,AR,2,Accepted,2017-01-01,2017-04-29
260556639,AR,3,Accepted,2017-04-30,2017-09-02
260556738,SC,1,Accepted,2016-08-28,2016-12-31
260556738,SC,2,Accepted,2017-01-01,2017-04-29
260556799,SC,1,Accepted,2016-08-28,2016-12-31
260556799,SC,2,Accepted,2017-01-01,2017-04-29
260556801,AG,1,Accepted,2016-08-28,2016-12-31
260556801,AG,2,Accepted,2017-01-01,2017-04-29
260556801,AG,3,Accepted,2017-04-30,2017-09-02
260556850,XX,1,Refused,,
260556850,XX,2,Refused,,
260556850,XX,3,Refused,,
260557103,AR,1,Accepted,2016-08-28,2016-12-31
260557103,AR,2,Accepted,2017-01-01,2017-04-29
260557103,AR,3,Accepted,2017-04-30,2017-09-02
260557110,AR,1,Accepted,2016-08-28,2016-12-31
260557110,AR,2,Accepted,2017-01-01,2017-04-29
260557184,EN,1,Accepted,2016-08-28,2016-12-31
260557184,EN,2,Accepted,2017-01-01,2017-04-29
260557184,EN,3,Accepted,2017-04-30,2017-09-02
260557293,AR,1,Accepted,2016-08-28,2016-12-31
260557293,AR,2,Accepted,2017-01-01,2017-04-29
260557293,AR,3,Accepted,2017-04-30,2017-09-02
260557343,NU,1,Accepted,2016-08-28,2016-12-31
260557343,NU,2,Accepted,2017-01-01,2017-04-29
260557343,NU,3,Accepted,2017-04-30,2017-09-02
260557359,XX,1,Refused,,
260557359,XX,2,Refused,,
260557359,XX,3,Refused,,
260557409,EN,2,Accepted,2017-01-01,2017-04-29
260557470,AR,1,Accepted,2016-08-28,2016-12-31
260557470,AR,2,Accepted,2017-01-01,2017-04-29
260557554,SC,1,Accepted,2016-08-28,2016-12-31
260557554,SC,2,Accepted,2017-01-01,2017-04-29
260557579,SC,1,Accepted,2016-11-06,2016-12-31
260557579,SC,2,Accepted,2017-01-01,2017-04-29
260557607,SC,1,Accepted,2016-08-15,2016-12-31
260557607,SC,2,Accepted,2017-01-01,2017-04-29
260557617,EN,1,Accepted,2016-08-15,2016-12-31
260557617,EN,2,Accepted,2017-01-01,2017-04-29
260557617,EN,3,Accepted,2017-04-30,2017-09-02
260557687,SC,1,Accepted,2016-08-28,2016-12-31
260557687,SC,2,Accepted,2017-01-01,2017-04-29
260557687,SC,3,Accepted,2017-04-30,2017-09-02
260557889,XX,1,Refused,,
260557889,XX,2,Refused,,
260557889,XX,3,Refused,,
260558117,XX,1,Refused,,
260558117,XX,2,Refused,,
260558117,XX,3,Refused,,
260558130,SC,1,Accepted,2016-08-28,2016-12-31
260558130,SC,2,Accepted,2017-01-01,2017-04-29
260558500,XX,1,Refused,,
260558500,XX,2,Refused,,
260558500,XX,3,Refused,,
260558504,XX,1,Refused,,
260558504,XX,2,Refused,,
260558504,XX,3,Refused,,
260558542,AS,1,Accepted,2016-08-15,2016-12-31
260558542,AS,2,Accepted,2017-01-01,2017-04-29
260558573,XX,1,Refused,,
260558573,XX,2,Refused,,
260558573,XX,3,Refused,,
260558642,EN,1,Accepted,2016-08-28,2016-12-31
260558642,EN,2,Accepted,2017-01-01,2017-04-29
260558642,EN,3,Accepted,2017-04-30,2017-09-02
260558651,AG,1,Accepted,2016-08-28,2016-12-31
260558651,AG,2,Accepted,2017-01-01,2017-04-29
260558651,XX,3,Accepted,2017-04-30,2017-09-02
260558682,XX,1,Refused,,
260558682,XX,2,Refused,,
260558682,XX,3,Refused,,
260558750,XX,1,Refused,,
260558750,XX,2,Refused,,
260558750,XX,3,Refused,,
260558769,AR,1,Accepted,2016-08-28,2016-12-31
260558769,AR,2,Accepted,2017-01-01,2017-04-29
260558858,XX,1,Refused,,
260558858,XX,2,Refused,,
260558858,XX,3,Refused,,
260558890,AS,1,Accepted,2016-08-28,2016-12-31
260558890,AS,2,Accepted,2017-01-01,2017-04-29
260558907,NU,1,Accepted,2016-08-15,2016-12-31
260558907,NU,2,Accepted,2017-01-01,2017-04-29
260558907,NU,3,Accepted,2017-04-30,2017-09-02
260558909,GR,1,Accepted,2016-08-28,2016-12-31
